LATITUDE;LONGITUDE;CTDPRS;CTDTPOT;CTDSAL;EDW;ENACW12;WNACW7;SPMW;SACWT12;SACWE12;WW;AAIW5;AAIW3;MW;LSW;ISOW;DSOW;CDW;WSDW
55,749;-37,213;1419,7;2,8937;34,858;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
56,141;-37,779;1166;3,0854;34,873;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
56,141;-37,779;1372,1;2,964;34,862;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
56,522;-38,358;1278,9;3,0529;34,859;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
56,926;-38,907;1281,6;3,0808;34,881;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
57,307;-39,466;1013,8;3,0665;34,859;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
57,307;-39,466;1117,5;3,038;34,862;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
57,307;-39,466;1215,3;2,9844;34,857;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
57,307;-39,466;1412,5;2,893;34,851;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
57,703;-40,046;1173,1;3,0829;34,859;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
57,703;-40,046;1369,3;2,9802;34,855;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
58,084;-40,622;1021,8;3,0931;34,865;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
58,084;-40,622;1131,7;3,0061;34,858;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
58,084;-40,622;1287,5;2,9294;34,854;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
58,407;-41,064;1015,9;2,9976;34,853;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
58,407;-41,064;1224,1;2,9382;34,853;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
58,407;-41,064;1436;2,8663;34,849;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
58,689;-41,477;994;3,0065;34,857;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
58,689;-41,477;1195,2;2,898;34,85;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
58,689;-41,477;1396,1;2,8385;34,848;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
