LATITUDE,LONGITUDE,CTDPRS,CTDTPOT,CTDSAL,EDW,ENACW12,WNACW7,SPMW,SACWT12,SACWE12,WW,AAIW5,AAIW3,MW,LSW,ISOW,DSOW,CDW,WSDW
-38.4986,-26.867,817.6,4.288891577098701,34.1939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.506630023575229,0.463210907585509,0.026023955962874,0.0014708981477770005,0.0,0.0,0.002665896820985,0.0
-38.4986,-26.867,998.4,3.648404615770181,34.2267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34630028759702103,0.5116458103013649,0.006085579740982,0.032357427755466,0.0,0.0,0.103610758697169,0.0
-38.4986,-26.867,1148.1,3.21431988249964,34.2879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.240230881456626,0.495023175480762,0.0002615523404,0.044101501289108,0.0,0.0,0.22038546482548105,0.0
-38.4986,-26.867,1297.7,2.95005104067865,34.3776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202137722394327,0.38724933159415104,0.000198471452851,0.066130693630169,0.0,0.0,0.344286581261736,0.0
-38.4986,-26.867,1507.6,2.76972408544299,34.4975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19824607503626604,0.20950308955504,0.000687963163413,0.138946061880383,0.0,0.0,0.452618955530706,0.0
-38.4986,-26.867,1722.3,2.72285190614566,34.6172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180753510973237,0.075129903129762,0.008329720877914,0.24268192630824495,0.0,0.0,0.493105145400011,0.0
-38.4986,-26.867,2006.9,2.7744882486155804,34.7444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105113892050951,0.025006564209363,0.027038116943094,0.394306521133198,0.0,0.0,0.448534894686574,0.0
-38.4986,-26.867,2298.5,2.7971724800052296,34.8355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031506859844501,0.006764108628000999,0.036157256401102005,0.556008096191916,0.001245336213419,0.0,0.368318399298718,0.0
-38.4986,-26.867,2649.2,2.51932121534113,34.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001756788922668,0.0,0.022203465378379,0.469954563335628,0.105266033055191,0.0,0.400817985532692,0.0
-38.4986,-26.867,3047.6,2.0668635781313403,34.8294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001113905092458,0.14385589571680898,0.338865010866417,0.0,0.51616728474582,0.0
-38.4986,-26.867,3447.6,1.3658413536652902,34.7687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27819571684259603,0.0,0.481222978072378,0.24058333011530206
-38.4986,-26.867,3796.1,0.8058025387042349,34.7262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14575089110182998,0.0,0.3763649725602921,0.4778861275261551
-38.4986,-26.867,3997.0,0.589429305821843,34.7114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10146890906809,0.0,0.326113045829399,0.572420053974355
-38.4986,-26.867,4232.8,0.407168427667471,34.6989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065888559670667,0.0,0.280524787006964,0.6535880377558679
-48.0071,-32.7767,297.5,1.9806556822643,34.2076,0.0,0.0,0.0,0.0,0.0,0.0,0.099807440669245,0.0,0.653019856837587,0.0,0.0,0.0,0.0,0.06589079977707299,0.181309729316657
-48.0071,-32.7767,403.6,2.308873174149109,34.3603,0.0,0.0,0.0,0.0,0.0,0.0,0.033967521078582,0.0,0.536753826873299,0.0,0.0,0.0,0.0,0.429249358931935,0.0
